,Q4-2015,Q4-2015,Q2-2016,Q2-2016,Q4-2016,Q4-2016,Q2-2017,Q2-2017,Q4-2017,Q4-2017,Q2-2018,Q2-2018,Q4-2018,Q4-2018,Q2-2019,Q2-2019,Q4-2019,Q4-2019,Q4-2020,Q4-2020,Q2-2021,Q2-2021,Q4-2021,Q4-2021,Q2-2022,Q2-2022,Q4-2022,Q4-2022,Q2-2023,Q2-2023,Q4-2023,Q4-2023
,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA
,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT,GDP_ANNPCT,CPI_YTYPCT
Q3-1970,7.057297796,5.685920578,7.057297796,5.685920578,7.057297796,5.685920578,7.057297796,5.685920578,7.037954443,5.685920578,7.037954443,5.685920578,7.187852328,5.685920578,7.187852328,5.685920578,7.187852328,5.685920578,7.187852328,5.685920578,7.187852328,5.685920578,7.187852328,5.685920578,7.187852328,5.685920578,7.187852328,5.685920578,7.187852328,5.685920578,7.187852328,5.685920578
Q4-1970,1.10700053,5.6,1.10700053,5.6,1.10700053,5.6,1.10700053,5.6,1.107410897,5.6,1.107410897,5.6,0.942117462,5.6,0.942117462,5.6,0.942117462,5.6,0.942117462,5.6,0.942117462,5.6,0.942117462,5.6,0.942117462,5.6,0.942117462,5.6,0.942117462,5.6,0.942117462,5.6
Q1-1971,18.07793721,4.811898513,18.07793721,4.811898513,18.07793721,4.811898513,18.07793721,4.811898513,18.09936402,4.811898513,18.09936402,4.811898513,18.2322923,4.811898513,18.2322923,4.811898513,18.2322923,4.811898513,18.2322923,4.811898513,18.2322923,4.811898513,18.2322923,4.811898513,18.2322923,4.811898513,18.2322923,4.811898513,18.2322923,4.811898513,18.2322923,4.811898513
Q2-1971,7.812586802,4.314063848,7.812586802,4.314063848,7.812586802,4.314063848,7.812586802,4.314063848,7.791302151,4.314063848,7.791302151,4.314063848,7.650570961,4.314063848,7.650570961,4.314063848,7.650570961,4.314063848,7.650570961,4.314063848,7.650570961,4.314063848,7.650570961,4.314063848,7.650570961,4.314063848,7.650570961,4.314063848,7.650570961,4.314063848,7.650570961,4.314063848
Q3-1971,7.407954127,4.269854825,7.407954127,4.269854825,7.407954127,4.269854825,7.407954127,4.269854825,7.429363964,4.269854825,7.429363964,4.269854825,7.612640965,4.269854825,7.612640965,4.269854825,7.612640965,4.269854825,7.612640965,4.269854825,7.612640965,4.269854825,7.612640965,4.269854825,7.612640965,4.269854825,7.612640965,4.269854825,7.612640965,4.269854825,7.612640965,4.269854825
Q4-1971,4.584087619,3.535353535,4.584087619,3.535353535,4.584087619,3.535353535,4.584087619,3.535353535,4.574223215,3.535353535,4.574223215,3.535353535,4.356506679,3.535353535,4.356506679,3.535353535,4.356506679,3.535353535,4.356506679,3.535353535,4.356506679,3.535353535,4.356506679,3.535353535,4.356506679,3.535353535,4.356506679,3.535353535,4.356506679,3.535353535,4.356506679,3.535353535
Q1-1972,14.16785015,3.505843072,14.16785015,3.505843072,14.16785015,3.505843072,14.16785015,3.505843072,14.17618043,3.505843072,14.17618043,3.505843072,14.25073214,3.505843072,14.25073214,3.505843072,14.25073214,3.505843072,14.25073214,3.505843072,14.25073214,3.505843072,14.25073214,3.505843072,14.25073214,3.505843072,14.25073214,3.505843072,14.25073214,3.505843072,14.25073214,3.505843072
Q2-1972,12.29814967,3.225806452,12.29814967,3.225806452,12.29814967,3.225806452,12.29814967,3.225806452,12.3033819,3.225806452,12.3033819,3.225806452,12.14004731,3.225806452,12.14004731,3.225806452,12.14004731,3.225806452,12.14004731,3.225806452,12.14004731,3.225806452,12.14004731,3.225806452,12.14004731,3.225806452,12.14004731,3.225806452,12.14004731,3.225806452,12.14004731,3.225806452
Q3-1972,7.675506445,3.03030303,7.675506445,3.03030303,7.675506445,3.03030303,7.675506445,3.03030303,7.680363236,3.03030303,7.680363236,3.03030303,7.864812997,3.03030303,7.864812997,3.03030303,7.864812997,3.03030303,7.864812997,3.03030303,7.864812997,3.03030303,7.864812997,3.03030303,7.864812997,3.03030303,7.864812997,3.03030303,7.864812997,3.03030303,7.864812997,3.03030303
Q4-1972,12.34359368,3.333333333,12.34359368,3.333333333,12.34359368,3.333333333,12.34359368,3.333333333,12.33850221,3.333333333,12.33850221,3.333333333,12.42258237,3.333333333,12.42258237,3.333333333,12.42258237,3.333333333,12.42258237,3.333333333,12.42258237,3.333333333,12.42258237,3.333333333,12.42258237,3.333333333,12.42258237,3.333333333,12.42258237,3.333333333,12.42258237,3.333333333
Q1-1973,15.44640142,4.112903226,15.44640142,4.112903226,15.44640142,4.112903226,15.44640142,4.112903226,15.43173944,4.112903226,15.43173944,4.112903226,15.44613142,4.112903226,15.44613142,4.112903226,15.44613142,4.112903226,15.44613142,4.112903226,15.44613142,4.112903226,15.44613142,4.112903226,15.44613142,4.112903226,15.44613142,4.112903226,15.44613142,4.112903226,15.44613142,4.112903226
Q2-1973,11.12646996,5.608974359,11.12646996,5.608974359,11.12646996,5.608974359,11.12646996,5.608974359,11.13134114,5.608974359,11.13134114,5.608974359,10.99540151,5.608974359,10.99540151,5.608974359,10.99540151,5.608974359,10.99540151,5.608974359,10.99540151,5.608974359,10.99540151,5.608974359,10.99540151,5.608974359,10.99540151,5.608974359,10.99540151,5.608974359,10.99540151,5.608974359
Q3-1973,5.528668652,6.836248013,5.528668652,6.836248013,5.528668652,6.836248013,5.528668652,6.836248013,5.533976851,6.836248013,5.533976851,6.836248013,5.764894013,6.836248013,5.764894013,6.836248013,5.764894013,6.836248013,5.764894013,6.836248013,5.764894013,6.836248013,5.764894013,6.836248013,5.764894013,6.836248013,5.764894013,6.836248013,5.764894013,6.836248013,5.764894013,6.836248013
Q4-1973,12.30649436,8.418568057,12.30649436,8.418568057,12.30649436,8.418568057,12.30649436,8.418568057,12.29301535,8.418568057,12.29301535,8.418568057,12.37900722,8.418568057,12.37900722,8.418568057,12.37900722,8.418568057,12.37900722,8.418568057,12.37900722,8.418568057,12.37900722,8.418568057,12.37900722,8.418568057,12.37900722,8.418568057,12.37900722,8.418568057,12.37900722,8.418568057
Q1-1974,4.285995165,9.914794733,4.285995165,9.914794733,4.285995165,9.914794733,4.285995165,9.914794733,4.281900156,9.914794733,4.281900156,9.914794733,4.104266714,9.914794733,4.104266714,9.914794733,4.104266714,9.914794733,4.104266714,9.914794733,4.104266714,9.914794733,4.104266714,9.914794733,4.104266714,9.914794733,4.104266714,9.914794733,4.104266714,9.914794733,4.104266714,9.914794733
Q2-1974,10.99713664,10.54628225,10.99713664,10.54628225,10.99713664,10.54628225,10.99713664,10.54628225,11.01659033,10.54628225,11.01659033,10.54628225,10.83456995,10.54628225,10.83456995,10.54628225,10.83456995,10.54628225,10.83456995,10.54628225,10.83456995,10.54628225,10.83456995,10.54628225,10.83456995,10.54628225,10.83456995,10.54628225,10.83456995,10.54628225,10.83456995,10.54628225
Q3-1974,7.833205848,11.45833333,7.833205848,11.45833333,7.833205848,11.45833333,7.833205848,11.45833333,7.826479615,11.45833333,7.826479615,11.45833333,8.068230656,11.45833333,8.068230656,11.45833333,8.068230656,11.45833333,8.068230656,11.45833333,8.068230656,11.45833333,8.068230656,11.45833333,8.068230656,11.45833333,8.068230656,11.45833333,8.068230656,11.45833333,8.068230656,11.45833333
Q4-1974,10.52325301,12.04644412,10.52325301,12.04644412,10.52325301,12.04644412,10.52325301,12.04644412,10.5254873,12.04644412,10.5254873,12.04644412,10.56152699,12.04644412,10.56152699,12.04644412,10.56152699,12.04644412,10.56152699,12.04644412,10.56152699,12.04644412,10.56152699,12.04644412,10.56152699,12.04644412,10.56152699,12.04644412,10.56152699,12.04644412,10.56152699,12.04644412
